uid,avg_turnover_rub_1_month,avg_turnover_rub_3_month,avg_turnover_rub_6_month,pnl_rub
10525,-0.0703769288974069,-0.0753108845050334,-0.0740126891372339,6928.272222222222
227,-0.0409983346310026,-0.0177201837683292,0.0030411277484423,6930.464
8075,-0.0705645348326759,-0.0773401180528589,-0.078129520197628,6931.73
303,-0.0646369510293786,-0.0667960897237438,-0.0619311288611452,6933.3
10830,-0.0675033404127014,-0.0675043655607699,-0.0652062315160998,6936.445
21039,-0.0705705444042947,-0.0746445463747792,-0.0751164378667876,6940.87
12690,-0.0705640238406434,-0.07417965618074,-0.0765472030081157,6942.295
15737,-0.0671904162773286,-0.0731200696477093,-0.0735694891738945,6942.65
13906,-0.0705311518077713,-0.0752730994824886,-0.0727852971055349,6945.535
13166,-0.0705304931216095,-0.0676974343220773,-0.0681809075884741,6945.75625
13084,-0.0706192034503997,-0.0769480325219877,-0.0773921092968267,6945.955000000001
22128,-0.0705435609511855,-0.0734090471466368,-0.0751953075241433,6946.21
15211,-0.0705990052370733,-0.0596489609805342,-0.0598998059478595,6949.473333333334
14327,-0.0705251859620385,-0.0759104582692437,-0.0762304576164333,6952.3875
591,-0.043714637134398,-0.0025037607827087,0.0106866070304245,6952.625
8971,-0.0681842822683032,-0.0721614243620468,-0.06543409826876,6954.4800000000005
17654,-0.0704613153704303,-0.0759658806290819,-0.0767602922107537,6955.27
15417,-0.0705167849274218,-0.0660149248669357,-0.0663596090646979,6955.445
528,-0.0673882090804749,-0.0680331261773523,-0.0705934242863614,6956.66
11203,-0.070478470994439,-0.0745487356474698,-0.075019214815268,6956.77
15231,-0.0705280645659605,-0.0768678260446847,-0.0773724903982728,6958.998
14428,-0.0704332943580043,-0.069893833028835,-0.0702956953324338,6959.87
13854,-0.0705399266312375,-0.0736951225489285,-0.0759385087062662,6960.1025
9815,-0.0706491798273716,-0.0757449064072604,-0.0750112529985744,6960.105
5932,-0.0674157794678621,-0.0698040177673525,-0.0725705965029515,6960.38
19935,-0.0705182574591651,-0.0750636364666827,-0.0755417056707249,6961.0
14731,-0.0672467902716512,-0.0735882344239325,-0.0740400062876494,6961.576000000001
8838,-0.0700788917948842,-0.0760094705428726,-0.0761994925863149,6962.814285714286
9263,-0.0705345771769502,-0.0687277594447746,-0.0660995002682091,6964.005
7994,-0.0706237611197476,-0.0746999231900893,-0.0709829598601239,6964.01
816,-0.0044903615309047,-0.0058821274336966,1.098901845771008,6966.15
3065,-0.0672342506055648,0.0101621283393037,-0.0229418605660205,6966.895
21100,-0.0705264420992115,-0.0752840050643473,-0.0761901036541948,6968.235000000001
9621,-0.06206261154029,-0.0658843336332914,-0.0662270928152845,6970.135
4381,-0.0704615443575745,-0.0753110662915646,-0.0759642328726246,6970.6875
17197,-0.0704314736007661,-0.0678200880160248,-0.0681913817145235,6971.08
15402,-0.0705123134892687,-0.0745839518303904,-0.0750549501119572,6972.52
15536,-0.0705142114007339,-0.0745859267792723,-0.0750569541731129,6972.9
12999,-0.0705328781335994,-0.0764258560000383,-0.074902809771033,6973.475
12865,-0.0704524436314216,-0.0749795652030193,-0.073921163001787,6973.490000000001
11810,-0.0705022723617379,-0.0730481312223445,-0.0716315574558301,6973.858
17966,-0.070557257717505,-0.0754095808865459,-0.0763648959798542,6976.723333333332
7753,-0.0704995985139255,-0.0739032706982816,-0.0746844675629101,6977.645
16239,-0.0704332943580043,-0.0726871459065058,-0.0731301838019691,6978.64
21925,-0.0705968767396798,-0.0759537012051944,-0.066618244117174,6979.115
13847,-0.0705445087035322,-0.0743351833285247,-0.0729997756556172,6980.982222222223
13139,-0.0672422260627605,-0.0711811295042725,-0.0723002491168255,6981.1
15277,-0.0704917625119635,-0.0732754213807797,-0.0737271309116427,6984.14
21331,-0.0706164993391512,-0.074692366649264,-0.0769985951953845,6984.98
178,-0.0672241834642692,-0.0644473518703579,-0.0647689288299583,6986.1
13466,-0.0671005311903365,-0.068740647947378,-0.0726931743523363,6989.9
15081,-0.0671422706425307,-0.0710270884467432,-0.068853179621766,6989.966363636364
10534,-0.0738250591577889,-0.0771072819093742,-0.0777869962203448,6991.2525
16636,-0.070551734245022,-0.074624972699344,-0.0750965756602404,6994.215
20987,-0.0704942171097427,-0.0745651209074695,-0.0750358416066707,6994.55
2584,-0.0704784311279835,-0.0731450054059597,-0.0750286736680653,6995.1050000000005
1507,-0.0704992059350648,-0.0766476191298597,-0.0772760664791053,6996.695
13192,-0.0706587985251951,-0.0734894627985755,-0.0596672696673568,6997.67
7173,-0.0706117818257743,-0.0741673754602216,-0.0765565793253002,6999.816666666667
9811,-0.0708101540506323,-0.0759627222707942,-0.0766899618097612,7002.1225
16018,-0.067157758945691,-0.0710932338139442,-0.071512776212603,7005.645
16129,-0.0705174261881261,-0.0733277102012489,-0.0737801905097601,7008.15375
3891,-0.0669190488526569,-0.0396416217541964,-0.0454287504917129,7009.682000000001
16740,-0.0705244716063857,-0.0745966034531066,-0.0750677882293757,7013.090833333333
14663,-0.0704110061728243,-0.0744869473860163,-0.0763145284703868,7014.21
7837,-0.0689869690587035,-0.0472888174098885,-0.0572112799195288,7015.6
2054,-0.0640733316654194,-0.0735243168002001,-0.0703640485433348,7016.21
7402,-0.0705013700182982,-0.0756141460137584,-0.0762147802618751,7016.27
20499,-0.0705039709306108,-0.0773871918047163,-0.0778995120112289,7016.76
10551,-0.067167500337302,-0.0742621329709058,-0.074399103034209,7017.88
14684,-0.0704125474007109,-0.0763148922001524,-0.0768114058812925,7020.37
20665,-0.0704585936209829,-0.0745280514389582,-0.074998225705528,7022.1
20579,-0.070465873555515,-0.072351460104448,-0.0727895497316056,7022.81
19468,-0.0704841687000081,-0.0741612104801853,-0.075289950177034,7022.81
12598,-0.0704132545790264,-0.0757512646335404,-0.0762394700084997,7022.81
4549,-0.0620509125664648,0.6119760734056983,0.1329460635516521,7023.799999999999
22060,-0.0644711210151062,-0.070602665724523,-0.070461867389166,7024.67
14654,-0.0671207583193067,-0.0726977783175139,-0.0732748142415377,7026.935555555556
18726,-0.0704588500453254,-0.0745283182717257,-0.0748286302512627,7029.71
5613,-0.0651515694309183,-0.0703481621589587,-0.0671013867701087,7033.47
16721,-0.0704921928771412,-0.0745630145099972,-0.0750337041592707,7033.753333333334
10764,-0.0704482234946254,-0.0749481374757583,-0.0727790618791766,7034.5
657,0.0219141992875568,0.0675764688850287,0.0690631467012288,7037.580909090909
13791,-0.0704105678996821,-0.0678754428519785,-0.0695102701444084,7041.01
1418,-0.0705698702847088,-0.0748483041407237,-0.0730656650952444,7041.045
14244,-0.0705996759012226,-0.0756505387522011,-0.0752429052133961,7041.87
3034,-0.0554329919363709,-0.0332698891928898,-0.0331318862433301,7042.405
1544,-0.0673519365885119,-0.0242507107694215,-0.0366730041222633,7044.34
14421,-0.0703785573535795,-0.0769811585220524,-0.0768308749360597,7044.79
7616,-0.0705039817610838,-0.0748948070992596,-0.073871149390187,7045.925
3556,-0.0706105633116017,-0.0746861896746332,-0.0751586950210839,7047.2
15010,-0.0705196281328883,-0.0350459023944153,-0.0387751777350542,7050.25
19088,-0.0713694329993753,-0.0738080496917818,-0.0735007851262595,7051.215
11997,-0.0705931428567404,-0.0714628673218138,-0.0651339495090981,7052.84
2847,-0.0704092280670203,-0.0745405427580791,-0.0760152374495911,7053.005
2816,-0.0704863950326746,-0.0746165355011005,-0.0757760261692343,7054.16
2612,-0.0589328478276901,-0.0478108178841074,-0.0424533837723884,7056.361
15222,-0.0704192922926838,-0.0617636164267933,-0.0629769199084052,7056.943333333334
4353,-0.0704096821732826,-0.074477154644919,-0.0749465786533865,7058.38
6961,-0.0704688013418185,-0.0723024360342192,-0.0402746364321729,7059.945
7404,-0.0704742773493237,-0.0733416958596134,-0.075499431291759,7061.45
20300,-0.0703835423624491,-0.0766880209382062,-0.0771900348254829,7061.84
14874,-0.0704530249011903,-0.0718761564247503,-0.0724187121124786,7062.94
21688,-0.0704461331101823,-0.0684152548114534,-0.0687953217287547,7063.49
558,0.651732900818378,0.6769776487113263,0.6875852495986027,7063.56
7027,-0.0704892041737247,-0.07552692392794,-0.0759307732899131,7063.87375
458,-0.0670795390517629,-0.0717811723196896,-0.0732145071529409,7069.49
11381,-0.0705173709591604,-0.0742746928593656,-0.0755089890119607,7070.264
14825,-0.0705427567455846,-0.0746156307975739,-0.0688918983979407,7070.983333333334
21351,-0.0682966964411399,-0.0593557454567411,-0.0572244310083876,7072.87
21970,-0.067703292631663,-0.0716609110543834,-0.0681407441250167,7074.568749999999
7285,-0.0641090489151315,-0.0684655708918097,-0.0711975532401486,7076.14
17276,-0.07049315592968,-0.0750687990036324,-0.0783127918948758,7076.495000000001
18366,-0.0703804682616123,-0.0749154219198027,-0.0756429715707242,7078.34
20952,-0.0704377175231919,-0.0745063279672646,-0.074976182013063,7078.74
13967,-0.0713952261319243,-0.0771248813234667,-0.0781859184838944,7082.29
8889,-0.0670723638633772,-0.0733984489771833,-0.0732134314513324,7086.804000000001
12698,-0.0704226325309065,-0.0290328711155006,-0.0326211265561358,7090.815
5130,-0.0705283494486603,-0.0754917263863299,-0.0780914602671473,7091.665
12587,-0.0701537041493917,-0.0761211789633986,-0.0772179623146454,7092.11
1685,-0.0704815964832917,-0.0766918847094546,-0.0771392046846142,7093.181
11755,-0.0704075559967047,-0.0773000496182092,-0.0788386867736261,7094.16
12485,-0.0705760219418191,-0.0746502462489871,-0.075122221761549,7095.11
2652,-0.0704624985050576,-0.0764969375498237,-0.0771491002535246,7096.073333333334
1263,-0.07052711709555,-0.0748069037667378,-0.0758232450922686,7097.463333333333
16681,-0.070359392960478,-0.0744248241614257,-0.0748934767780998,7099.355
356,-0.0463239689191544,0.1086373989950283,0.0891434413560323,7099.8
12381,-0.0702688374414181,-0.0743305929370517,-0.0747978565126102,7100.485000000001
16635,-0.0704374680097226,-0.0745060683258871,-0.0749759185443709,7104.945
2024,-0.0668815253069667,-0.0717295753848049,-0.0721584979502962,7105.06
13455,-0.070432166957335,-0.0766809780450915,-0.0629679325775548,7106.85
2878,-0.0430860297822275,-0.0503109953919349,-0.0512292294763997,7107.492857142856
16530,-0.070375326314031,-0.0744414042597927,-0.074910301279938,7109.655
13255,-0.070541442820102,-0.064832632781344,-0.0666564164196729,7109.86
1234,-0.0668998372988623,-0.0623438879102545,-0.0650716596543769,7112.6033333333335
783,-0.0703543293791051,-0.0742586489737543,-0.0751765042916888,7115.11
20269,-0.0702878486348998,-0.0774747188343422,-0.0779883292569554,7118.12
12709,-0.0669748805462843,-0.0492769796487189,-0.0439825322028774,7122.0216666666665
18503,-0.0702766153714151,-0.0770526607949834,-0.0775600497557222,7122.8
8000,-0.0705474500966919,-0.0739836653806996,-0.0742043310705147,7122.97
7331,-0.0704604569213507,-0.0737778135249351,-0.0748437739668543,7124.789
18213,-0.0705274319012995,-0.0745996839082476,-0.0775567159890981,7126.92
9967,-0.0715564485191429,-0.0771248686368027,-0.0779356129099081,7127.873333333334
231,-0.0441225301808057,-0.0546308590505468,-0.0616313269227475,7130.6
18015,-0.0703986267152209,-0.0757087167748982,-0.0761962949615192,7131.226
15266,-0.0704781223563546,-0.0737066415407377,-0.0741647075902177,7133.525
4591,-0.0705093012768492,-0.0779197866524994,-0.0788391581006446,7136.36
12502,-0.0704112943453959,-0.0748315417254305,-0.0756022093465942,7139.507948717948
9101,-0.070351696697405,-0.0745594327595206,-0.0750359950044822,7140.185
12671,-0.0704780083785194,-0.0770858711060453,-0.0768669802184448,7140.68
10225,-0.070546017611912,-0.0746190240245106,-0.0756401239341522,7141.36
20917,-0.0703957000325942,-0.0744626049603706,-0.0749318144952367,7141.78
7826,-0.0704367062355083,-0.0768940844712817,-0.0775785749960074,7144.743
15007,-0.0703059922559177,-0.0766192874577403,-0.0757273430899595,7145.44
2343,-0.067130482399352,0.1058137213249648,0.0718998336273145,7147.14
13695,-0.0703196555681094,-0.0748051003871204,-0.0755441652546182,7147.570000000001
722,-0.0670404120302266,-0.0727353705566742,-0.0733480442827248,7149.7
2100,-0.058919377318548,-0.0724288428735424,-0.0690651252984324,7150.3550000000005
20748,-0.0704693438453702,-0.0755581821878269,-0.0760435413782272,7150.697499999999
13209,-0.0688049504441347,-0.0686353927434965,-0.0578593746356177,7153.263333333333
17758,-0.0703657014789394,-0.0744313887466081,-0.0752123770666294,7158.59
19790,-0.0703811754399278,-0.0749457877212922,-0.0754221197436959,7158.875
15037,-0.0703542036424706,-0.0686972782631323,-0.069081502424198,7159.66
2570,-0.0140690731830668,-0.01512696818724,-0.0155988162832737,7160.467037037038
16880,-0.0703137273797594,-0.0743773049861448,-0.074845257133429,7162.05
12030,-0.070392140623418,-0.0658208865195557,-0.0689186505882451,7163.34
19420,-0.0707066916505618,-0.075437601910435,-0.0759211836543028,7167.6050000000005
6894,-0.0704923568470647,-0.0742629141639634,-0.0752543369072504,7170.4125
6442,-0.0517768067073909,-0.0560765448218269,-0.0627201891460457,7171.94625
7456,-0.0704129301805721,-0.0703792159813634,-0.0713362433575608,7173.595000000001
17370,-0.0703591299604911,-0.0764622694957185,-0.076960955632161,7174.5
8479,-0.0704899863143857,-0.0764474147137681,-0.0777623054034584,7177.205
15142,-0.0703539399290477,-0.0769135878234076,-0.0774189267410013,7180.633333333332
3454,-0.0639079941798017,-0.033367857748632,-0.0300395828599226,7181.81
5222,0.0132358415037341,0.0455637277971736,0.0116496105715332,7182.35
15956,-0.0703668881893419,-0.0700548664107699,-0.0704591024709443,7183.095
6499,-0.0675660646331213,0.0258026006136488,-0.0047223319140277,7183.975
11295,-0.0704175122958449,-0.0763139935693414,-0.0772915631303145,7184.685
11487,-0.0704210321995813,-0.0696903674158873,-0.0712380286330866,7184.961111111112
6675,-0.0704327394251955,-0.0725554692296604,-0.0729965661090823,7187.84
18972,-0.070408760929808,-0.0764000671351715,-0.0770115264340277,7188.793333333334
11624,-0.0746550613295101,0.0389797318547362,0.0434216377592357,7189.96
844,-0.068766273673114,-0.074449288257071,-0.065526197190302,7190.3575
6308,-0.0669292371508442,-0.0727979180561052,-0.0741790769454785,7191.595
11724,-0.0670494394136931,-0.0745665617400131,-0.0764269470493792,7192.373333333333
18883,-0.0703492312278938,-0.0730794558883497,-0.0736481245192966,7193.38
4658,-0.0704290049749456,-0.0697290353871756,-0.0696228787968324,7200.91
11758,-0.0669613046858645,-0.0696043789751001,-0.0710096526658737,7201.9825
11741,-0.0669393771554365,-0.0708659877698563,-0.0712821803860976,7203.17
6080,-0.0668120976426223,-0.061139941975284,-0.0609172668731179,7205.882
13554,-0.0669572293851561,-0.0708845646327769,-0.027007700305414,7206.0
12397,-0.0703190264723471,-0.0751245843730757,-0.0767200792805234,7207.34
13131,-0.0703199743966061,-0.0738857069143702,-0.0744354836039705,7207.695000000001
4106,-0.0670521497137833,0.0357521483421912,0.0147458134752079,7208.0
465,-0.0420223353920385,-0.0416918680184781,-0.0509702408956386,7216.47
5377,-0.0673046467204933,-0.0712460838556523,-0.0717784421726517,7217.86
6628,-0.0703462513934313,-0.0771860304346574,-0.0776953853670187,7223.46
17481,-0.0712195658130147,-0.0721916189105537,-0.0716488599393065,7224.725
10339,-0.0704260355686815,-0.0736446040707889,-0.0720592063306059,7224.905000000001
19937,-0.0702599799195542,-0.0767450692328979,-0.0772479240561533,7225.78
5671,-0.0714907431680421,-0.0565472754169828,-0.0538686067396539,7228.799999999999
8621,-0.0703048160665461,-0.0628252822154291,-0.0619608664753715,7231.08
4935,-0.066818889690131,-0.0738903869206821,-0.0743511615191514,7232.47
7421,-0.0637158356465967,-0.0617062612887495,-0.0628598459352842,7234.6025
13186,-0.0666797277043341,-0.0583698279849226,-0.0556358983824796,7237.93
21155,-0.0704064595402441,-0.0744738012031843,-0.0749431757793275,7238.31
13784,-0.0703186602648287,-0.0742822007567916,-0.0744798256283534,7239.626666666667
894,-0.0702916358965992,-0.0682959151263471,-0.0686742228844055,7240.59
6341,-0.0671024760983186,-0.0637419438171768,-0.0661973707820746,7242.639999999999
19065,-0.0702916358965992,-0.0743543167958275,-0.0748219300794098,7242.71
9938,-0.07025990515061,-0.0736756218091888,-0.0734216067618449,7244.66625
21388,-0.0702857935710606,-0.073082543227413,-0.0733084030798888,7245.305
14543,-0.0703688790365805,-0.0745094035744786,-0.0744707793628253,7246.793333333334
13589,-0.0703347208592487,-0.0738430222797845,-0.0760009264146477,7249.615
12634,-0.0694152183401965,-0.0751440240060111,-0.0756232781845461,7250.53
2215,-0.0704027108040846,-0.075040570302557,-0.0751459293965842,7250.71
14758,-0.0598531024147899,-0.0208178562060291,-0.0204963006611809,7252.08
10641,-0.0704425273878405,-0.074511333067336,-0.0749812608921799,7253.93
20034,-0.070281696101037,-0.0770211139704847,-0.0775280379066355,7254.39
4783,-0.0613864125035514,-0.047217379233351,-0.0588122961577242,7256.9
7196,-0.0702875818301818,-0.0752170826475286,-0.0756115080657087,7259.277272727273
15123,-0.0702896184373411,-0.0767114168910672,-0.0772137756527809,7259.82
2506,-0.0669631628340216,-0.0415410610850913,-0.0417605953780274,7261.01
15221,-0.0702916358965992,-0.0527759226467139,-0.0529254537141306,7262.6
15455,-0.0702349053631043,-0.0717325955002486,-0.0721615625845771,7266.0
17747,-0.0702916358965992,-0.0740126778305787,-0.0762074139187949,7266.71
19373,-0.0704384873119563,-0.0745071290022378,-0.0772556385298281,7267.32
15128,-0.0703485754066499,-0.0707502129300935,-0.0731342404941729,7268.04
17724,-0.0738400730815417,-0.0426153338496343,-0.0426150899810761,7268.54
16224,-0.0704231683298796,-0.0744911882130707,-0.0749608190871848,7269.589999999999
2616,-0.0703805808985319,-0.0737004444458273,-0.0705001026783258,7273.3
19948,-0.0702905990593139,-0.0771178543226907,-0.077453676395136,7273.62
3089,-0.0703200563987591,-0.0756281689726313,-0.0737314114882464,7275.58
5923,-0.0518155003000273,-0.0538725974317371,-0.0612176389751095,7277.9125
7741,-0.0701940424009321,-0.0682249961788974,-0.0730687247738305,7278.73
5351,-0.0667608067915698,-0.0755648601029941,-0.0766372998916669,7281.0
2634,-0.0670255388289465,-0.0730753797208695,-0.0735241404829747,7282.44
5883,-0.0278137034829659,-0.0028532841486973,-0.0095064588293372,7285.741764705883
9935,-0.070237858987822,-0.0742722699058796,-0.0704548077134295,7289.07
13205,-0.0702578771058539,-0.0745799716166841,-0.0738238128303448,7289.295
4655,-0.0701485194472288,-0.0686855505014674,-0.070664619138507,7289.32
17973,-0.0702437177751884,-0.0736552840178947,-0.0735927620050673,7290.7625
20009,-0.0702989930885056,-0.0746621960850671,-0.0751343477474536,7292.12
8197,-0.0702373747109563,-0.07490989728653,-0.0748337921500651,7304.04
15503,-0.0421674718535642,0.0040761936999476,0.004764706790789,7304.095
16563,-0.0702163653280192,-0.0741620827134968,-0.0746268623180524,7304.267272727273
6504,-0.0702462316397229,-0.0734801294707617,-0.0763615095453594,7306.3525
14255,-0.0669318292440573,-0.0743253439123932,-0.0747925301132692,7307.32
16568,-0.0008819236413883,-0.0021272207870668,-0.0015301508228171,7308.4025
15994,-0.0702551697145193,-0.0753202558682467,-0.0758021078407098,7310.18
7661,-0.0669951906057337,-0.0709240667231067,-0.0698703827566085,7310.54
20910,-0.0702192779188408,-0.0742790217623697,-0.0747455251389338,7311.68
8108,-0.0700870004865454,-0.0731926955808339,-0.0715304299433677,7315.421666666666
3009,-0.0667820648784256,-0.0713484859808181,-0.0726212421843376,7317.206666666666
12063,-0.070186585207658,-0.0753728410365784,-0.0764841153166286,7317.44
2747,-0.0703963629091176,-0.0744632947434679,-0.0683614188972685,7318.98
11274,-0.0702020634148795,-0.076814701815998,-0.0719028828196009,7322.106666666667
18658,-0.0702214045080081,-0.0735687657975876,-0.0756712998174461,7322.969999999999
4095,-0.0702277428102704,-0.0751483788807411,-0.0756276972534972,7325.871666666667
8960,-0.0702470037235161,-0.0729654579569652,-0.073228111587766,7329.4
22119,-0.0702688850954995,-0.0723811208599201,-0.0722911024391296,7330.175
20760,-0.0703344680450638,-0.0743988875280622,-0.0748671578187039,7331.3
9804,-0.0702147936904148,-0.0742743555162994,-0.0747407901087881,7337.07
20500,-0.0702989930885056,-0.0743619726207678,-0.07482969875713,7337.8
3827,-0.070369621422529,-0.0754708271234352,-0.0762967602788006,7341.763333333333
908,-0.0703619696073735,-0.077304927992394,-0.0782756623638046,7344.14
14826,-0.070387826003638,-0.0718697587710488,-0.0730509865126843,7348.264999999999
10363,-0.0728443452462963,-0.0765952142262139,-0.0787740099978518,7350.88
10770,-0.063711756838878,-0.0716424265450098,-0.073799290788138,7351.128333333334
10733,-0.073686287275316,-0.0794338425653715,-0.0791188015199152,7360.14
16650,-0.0702050600864298,-0.0742642268192238,-0.0747305121068851,7364.66
15457,-0.0701971095908957,-0.0758194613971141,-0.0763086720451046,7368.146666666667
19359,-0.0701957629814522,-0.0752906172139042,-0.0754857925716366,7372.726
18525,-0.0702327538122753,-0.075449536147281,-0.077088891103715,7373.82
10495,-0.0705001744200313,-0.0740558100808884,-0.0726581914895891,7376.597777777778
4996,-0.0666845431389403,-0.0714527039839098,-0.0733401929532462,7378.08
14171,-0.0701916771287686,-0.0596515860525344,-0.059902469715451,7380.65
8374,-0.0703731288699935,-0.0719931575024786,-0.0623246910728342,7383.482857142857
10853,-0.0701666013654946,-0.0754467378890284,-0.075389297073975,7385.032000000001
17534,-0.0700597606262849,-0.0777750077939572,-0.0725024984119713,7385.5
13900,-0.0703762857907945,-0.0758031712454188,-0.0762921417639762,7385.599999999999
2207,-0.0667556769895904,-0.0631968541685421,-0.0639436004425957,7387.282499999999
2755,-0.0702370905399733,-0.0734897672638984,-0.0723905204626847,7388.71
520,0.0736266277303638,0.1070827269710775,0.1082318638167569,7390.686
11277,-0.0666743241578509,-0.0439438590734953,0.0398718124850888,7391.306666666666
6671,-0.0701272882130696,-0.0698392665507936,-0.0717870557427208,7393.93
9228,-0.0667538182999097,-0.0706728969640029,-0.0710862432724502,7394.49
3639,-0.0640072067796138,-0.068742234775871,-0.0708091292473799,7396.555
14775,-0.0700547588043952,-0.0752241503476164,-0.0759261967043673,7397.72
16295,-0.0702055764421251,-0.0722851904294461,-0.0727223031903483,7398.998
10129,-0.0702360060486067,-0.0765249970654004,-0.0782370550378153,7401.916666666667
4343,-0.0745581817167371,-0.0788898877973084,-0.0794243589047751,7402.4
6779,-0.0703344680450638,-0.0746828092115191,-0.0756837360625141,7403.73
15925,-0.0701632602367664,-0.0702093673380086,-0.0706158808613249,7404.27
7949,-0.0701667050148407,-0.0724326793065573,-0.0728686705154545,7405.123333333333
8563,-0.0702029706303129,-0.0742620525507726,-0.0747283057880356,7406.4
12025,-0.0701872150770255,-0.0742132555233387,-0.0739826910486257,7407.62
20237,-0.0702820322582905,-0.0747921790630782,-0.0752662467750754,7413.65
16101,-0.0702337363596656,-0.0742940670803757,-0.0747607922365617,7416.8
8388,-0.0702194625010456,-0.0762851401594386,-0.076677569828522,7416.9
18179,-0.070179898009443,-0.0742380433977507,-0.0747039427215321,7417.09
11337,-0.0664740091037166,-0.0662577671307896,-0.0633496463349441,7418.83
16084,-0.069808114482166,-0.0761608270461,-0.076655069687732,7419.42
2285,-0.0701941977408597,-0.0769343755533132,-0.0771187247067569,7419.595
16874,-0.0701188705631319,-0.074174538809118,-0.0746395020261554,7422.51
14033,-0.0701354076181397,-0.074484651880325,-0.0746953878709516,7422.976666666667
18145,-0.0701660980269963,-0.0770450239068589,-0.0782022280528831,7423.195
15697,-0.0701440487311072,-0.074200738974723,-0.0746660884024617,7423.84
13395,-0.0701508731668877,-0.0727960663498601,-0.0751399472347036,7428.236666666667
2600,-0.049607515383099,-0.0680537661162073,-0.0706864039160213,7429.3075
18616,-0.070019162546539,-0.0740707835815957,-0.0784491828190404,7431.73
5878,-0.0674045546022918,-0.0662347498765318,-0.0688785120677187,7437.016666666666
3418,-0.0702931725860018,-0.0743559158604168,-0.0748235527154477,7437.39
4756,-0.0701183158366178,-0.0640610226503037,-0.0652277078834356,7437.815
1960,-0.0665868508281002,-0.0704991521777923,-0.0743321364438021,7440.36
4611,-0.0701429860038341,-0.0732479652442867,-0.0706377261081689,7440.559999999999
17063,-0.0701411695272113,-0.0741977429021351,-0.0746630481654471,7441.67
7125,-0.0701167006520725,-0.0617460037902918,-0.0669696963105227,7442.46
20291,-0.070146876516043,-0.0753215164008374,-0.0758033869545257,7443.99
13108,-0.0700618452344758,-0.0739458920494024,-0.0757908609583427,7444.66625
13532,-0.0701315948561202,-0.0726866783515066,-0.0756308921132867,7444.670000000001
12028,-0.0666567969798522,-0.0696024728470467,-0.0718358440731155,7445.628333333333
10382,-0.0702320035699361,-0.0780001839640084,-0.0788351138696379,7448.379999999999
21125,-0.0700895990952335,-0.076004060827449,-0.0755683806081396,7449.17
2016,-0.0666443393915602,-0.0602486295082545,0.0187776776329779,7451.75
19923,-0.0701518511070291,-0.0751561214086973,-0.0756355539123028,7452.01
21936,-0.0509009325931809,-0.0457191898156636,-0.0458072602208885,7452.289999999999
13480,-0.0701451702523768,-0.0383880574347959,-0.0425758410890609,7456.48
7799,-0.0701156492091208,-0.0748220201614368,-0.0760710333517701,7460.490000000001
17632,-0.0701128522239873,-0.0744733498987423,-0.0737651963923199,7460.75
9126,-0.0701900419336351,-0.0736876870761776,-0.0711551476496002,7461.36
2989,-0.0620706301749716,-0.0712141706771603,-0.0725530185988179,7463.126000000001
17791,-0.070084427905375,-0.0782273739677292,-0.078965953218885,7463.34
21425,-0.0170424686905518,-0.0271053574249677,0.0058343769329651,7463.4944444444445
19677,-0.0699906856227719,-0.0773859010754434,-0.0783053725704373,7464.02
6679,-0.0703542709289332,-0.0748741986328999,-0.076280963144735,7464.700000000001
16364,-0.0702272234633015,-0.0742872898214634,-0.0747539150756122,7465.5
17035,-0.0704949778215392,-0.074565912497035,-0.0750366448648785,7471.16
10710,-0.0700823517036942,-0.0733230131586878,-0.0716665246011371,7472.139999999999
20410,-0.0700177118820365,-0.0764416912886526,-0.0769400740864099,7478.4
17740,-0.0700840029382426,-0.0746719776365764,-0.0755400308430012,7479.59
19634,-0.0702606908627484,-0.0750921106320795,-0.0762567693221642,7480.5
2196,-0.0682221108241817,-0.0710890226817377,-0.069480599262311,7481.443333333333
15689,-0.0699783906634877,-0.0722578663753262,-0.0726945763585413,7484.38
251,0.0038687043288902,0.0003971064544872,-0.0080858667832755,7490.736666666667
2929,-0.0701138611599111,-0.0742882548119496,-0.0753613030076592,7492.227499999999
8583,-0.070123915345898,-0.0697347297873405,-0.0713680694717316,7492.975
8362,-0.0697262038896609,-0.0727359895426141,-0.0681384498017425,7496.513333333333
7202,0.0782131514457473,0.0052381924362271,0.0430752644188221,7497.349999999999
17618,-0.0700956901532685,-0.0641521222121892,-0.0635742429900307,7499.03
11305,-0.0700261180826169,-0.0725291485308399,-0.0742584331235443,7500.46
4433,-0.0666074701714772,-0.0709707909969979,-0.0725223858256254,7501.019999999999
4488,-0.0663955993212251,-0.0697558924021741,-0.0683928862897733,7502.74
10098,-0.0700707041144466,-0.076086807643574,-0.0762910695434007,7503.883333333334
3696,-0.0700965575194376,-0.0744122687861617,-0.0755312667993477,7507.33
18301,-0.0701474418925223,-0.0753994068944469,-0.0771400352031011,7512.1975
15636,-0.0701388746531226,-0.0758920362528228,-0.0763823167103081,7513.845
11821,-0.0737293990562796,-0.0572016265442209,-0.0574163959094499,7514.04
14412,-0.0701604929477585,-0.0742178506724418,-0.0746834523398373,7516.3575
11169,-0.0700462326434325,-0.0772195616348035,-0.0783875627574479,7516.98
20735,-0.0701214700313814,-0.0736911016983939,-0.074148938678581,7518.165
3302,-0.0633261629628445,-0.0387271725048187,-0.0281324239675798,7521.47
15553,-0.0700891627818913,-0.0687609680837233,-0.0691461310819953,7523.32
